restaurant_id,profile_key,label,national_avg,annualized_post_ep,sim_day,days_from_adoption,rolling_365_turnover_pct
101,fast_casual,Fast Casual / QSR,130,47.6,641,-89,116.7
101,fast_casual,Fast Casual / QSR,130,47.6,642,-88,116.7
101,fast_casual,Fast Casual / QSR,130,47.6,643,-87,116.7
101,fast_casual,Fast Casual / QSR,130,47.6,644,-86,116.7
101,fast_casual,Fast Casual / QSR,130,47.6,645,-85,116.7
101,fast_casual,Fast Casual / QSR,130,47.6,646,-84,114.3
101,fast_casual,Fast Casual / QSR,130,47.6,647,-83,114.3
101,fast_casual,Fast Casual / QSR,130,47.6,648,-82,114.3
101,fast_casual,Fast Casual / QSR,130,47.6,649,-81,116.7
101,fast_casual,Fast Casual / QSR,130,47.6,650,-80,116.7
101,fast_casual,Fast Casual / QSR,130,47.6,651,-79,116.7
101,fast_casual,Fast Casual / QSR,130,47.6,652,-78,116.7
101,fast_casual,Fast Casual / QSR,130,47.6,653,-77,116.7
101,fast_casual,Fast Casual / QSR,130,47.6,654,-76,114.3
101,fast_casual,Fast Casual / QSR,130,47.6,655,-75,114.3
101,fast_casual,Fast Casual / QSR,130,47.6,656,-74,116.7
101,fast_casual,Fast Casual / QSR,130,47.6,657,-73,116.7
101,fast_casual,Fast Casual / QSR,130,47.6,658,-72,116.7
101,fast_casual,Fast Casual / QSR,130,47.6,659,-71,116.7
101,fast_casual,Fast Casual / QSR,130,47.6,660,-70,116.7
101,fast_casual,Fast Casual / QSR,130,47.6,661,-69,116.7
101,fast_casual,Fast Casual / QSR,130,47.6,662,-68,114.3
101,fast_casual,Fast Casual / QSR,130,47.6,663,-67,114.3
101,fast_casual,Fast Casual / QSR,130,47.6,664,-66,114.3
101,fast_casual,Fast Casual / QSR,130,47.6,665,-65,114.3
101,fast_casual,Fast Casual / QSR,130,47.6,666,-64,114.3
101,fast_casual,Fast Casual / QSR,130,47.6,667,-63,116.7
101,fast_casual,Fast Casual / QSR,130,47.6,668,-62,116.7
101,fast_casual,Fast Casual / QSR,130,47.6,669,-61,119.0
101,fast_casual,Fast Casual / QSR,130,47.6,670,-60,121.4
101,fast_casual,Fast Casual / QSR,130,47.6,671,-59,121.4
101,fast_casual,Fast Casual / QSR,130,47.6,672,-58,121.4
101,fast_casual,Fast Casual / QSR,130,47.6,673,-57,123.8
101,fast_casual,Fast Casual / QSR,130,47.6,674,-56,121.4
101,fast_casual,Fast Casual / QSR,130,47.6,675,-55,123.8
101,fast_casual,Fast Casual / QSR,130,47.6,676,-54,123.8
101,fast_casual,Fast Casual / QSR,130,47.6,677,-53,123.8
101,fast_casual,Fast Casual / QSR,130,47.6,678,-52,123.8
101,fast_casual,Fast Casual / QSR,130,47.6,679,-51,123.8
101,fast_casual,Fast Casual / QSR,130,47.6,680,-50,123.8
101,fast_casual,Fast Casual / QSR,130,47.6,681,-49,123.8
101,fast_casual,Fast Casual / QSR,130,47.6,682,-48,123.8
101,fast_casual,Fast Casual / QSR,130,47.6,683,-47,123.8
101,fast_casual,Fast Casual / QSR,130,47.6,684,-46,126.2
101,fast_casual,Fast Casual / QSR,130,47.6,685,-45,126.2
101,fast_casual,Fast Casual / QSR,130,47.6,686,-44,126.2
101,fast_casual,Fast Casual / QSR,130,47.6,687,-43,126.2
101,fast_casual,Fast Casual / QSR,130,47.6,688,-42,126.2
101,fast_casual,Fast Casual / QSR,130,47.6,689,-41,126.2
101,fast_casual,Fast Casual / QSR,130,47.6,690,-40,126.2
101,fast_casual,Fast Casual / QSR,130,47.6,691,-39,126.2
101,fast_casual,Fast Casual / QSR,130,47.6,692,-38,126.2
101,fast_casual,Fast Casual / QSR,130,47.6,693,-37,126.2
101,fast_casual,Fast Casual / QSR,130,47.6,694,-36,126.2
101,fast_casual,Fast Casual / QSR,130,47.6,695,-35,126.2
101,fast_casual,Fast Casual / QSR,130,47.6,696,-34,126.2
101,fast_casual,Fast Casual / QSR,130,47.6,697,-33,126.2
101,fast_casual,Fast Casual / QSR,130,47.6,698,-32,128.6
101,fast_casual,Fast Casual / QSR,130,47.6,699,-31,128.6
101,fast_casual,Fast Casual / QSR,130,47.6,700,-30,128.6
101,fast_casual,Fast Casual / QSR,130,47.6,701,-29,128.6
101,fast_casual,Fast Casual / QSR,130,47.6,702,-28,128.6
101,fast_casual,Fast Casual / QSR,130,47.6,703,-27,128.6
101,fast_casual,Fast Casual / QSR,130,47.6,704,-26,128.6
101,fast_casual,Fast Casual / QSR,130,47.6,705,-25,131.0
101,fast_casual,Fast Casual / QSR,130,47.6,706,-24,131.0
101,fast_casual,Fast Casual / QSR,130,47.6,707,-23,131.0
101,fast_casual,Fast Casual / QSR,130,47.6,708,-22,126.2
101,fast_casual,Fast Casual / QSR,130,47.6,709,-21,126.2
101,fast_casual,Fast Casual / QSR,130,47.6,710,-20,128.6
101,fast_casual,Fast Casual / QSR,130,47.6,711,-19,128.6
101,fast_casual,Fast Casual / QSR,130,47.6,712,-18,128.6
101,fast_casual,Fast Casual / QSR,130,47.6,713,-17,131.0
101,fast_casual,Fast Casual / QSR,130,47.6,714,-16,128.6
101,fast_casual,Fast Casual / QSR,130,47.6,715,-15,128.6
101,fast_casual,Fast Casual / QSR,130,47.6,716,-14,128.6
101,fast_casual,Fast Casual / QSR,130,47.6,717,-13,126.2
101,fast_casual,Fast Casual / QSR,130,47.6,718,-12,126.2
101,fast_casual,Fast Casual / QSR,130,47.6,719,-11,126.2
101,fast_casual,Fast Casual / QSR,130,47.6,720,-10,126.2
101,fast_casual,Fast Casual / QSR,130,47.6,721,-9,126.2
101,fast_casual,Fast Casual / QSR,130,47.6,722,-8,126.2
101,fast_casual,Fast Casual / QSR,130,47.6,723,-7,126.2
101,fast_casual,Fast Casual / QSR,130,47.6,724,-6,126.2
101,fast_casual,Fast Casual / QSR,130,47.6,725,-5,126.2
101,fast_casual,Fast Casual / QSR,130,47.6,726,-4,126.2
101,fast_casual,Fast Casual / QSR,130,47.6,727,-3,126.2
101,fast_casual,Fast Casual / QSR,130,47.6,728,-2,126.2
101,fast_casual,Fast Casual / QSR,130,47.6,729,-1,126.2
101,fast_casual,Fast Casual / QSR,130,47.6,730,0,126.2
101,fast_casual,Fast Casual / QSR,130,47.6,731,1,128.6
101,fast_casual,Fast Casual / QSR,130,47.6,732,2,128.6
101,fast_casual,Fast Casual / QSR,130,47.6,733,3,128.6
101,fast_casual,Fast Casual / QSR,130,47.6,734,4,128.6
101,fast_casual,Fast Casual / QSR,130,47.6,735,5,128.6
101,fast_casual,Fast Casual / QSR,130,47.6,736,6,128.6
101,fast_casual,Fast Casual / QSR,130,47.6,737,7,128.6
101,fast_casual,Fast Casual / QSR,130,47.6,738,8,131.0
101,fast_casual,Fast Casual / QSR,130,47.6,739,9,131.0
101,fast_casual,Fast Casual / QSR,130,47.6,740,10,131.0
101,fast_casual,Fast Casual / QSR,130,47.6,741,11,131.0
101,fast_casual,Fast Casual / QSR,130,47.6,742,12,131.0
101,fast_casual,Fast Casual / QSR,130,47.6,743,13,131.0
101,fast_casual,Fast Casual / QSR,130,47.6,744,14,131.0
101,fast_casual,Fast Casual / QSR,130,47.6,745,15,131.0
101,fast_casual,Fast Casual / QSR,130,47.6,746,16,131.0
101,fast_casual,Fast Casual / QSR,130,47.6,747,17,131.0
101,fast_casual,Fast Casual / QSR,130,47.6,748,18,131.0
101,fast_casual,Fast Casual / QSR,130,47.6,749,19,131.0
101,fast_casual,Fast Casual / QSR,130,47.6,750,20,131.0
101,fast_casual,Fast Casual / QSR,130,47.6,751,21,131.0
101,fast_casual,Fast Casual / QSR,130,47.6,752,22,133.3
101,fast_casual,Fast Casual / QSR,130,47.6,753,23,133.3
101,fast_casual,Fast Casual / QSR,130,47.6,754,24,133.3
101,fast_casual,Fast Casual / QSR,130,47.6,755,25,133.3
101,fast_casual,Fast Casual / QSR,130,47.6,756,26,133.3
101,fast_casual,Fast Casual / QSR,130,47.6,757,27,133.3
101,fast_casual,Fast Casual / QSR,130,47.6,758,28,131.0
101,fast_casual,Fast Casual / QSR,130,47.6,759,29,131.0
101,fast_casual,Fast Casual / QSR,130,47.6,760,30,131.0
101,fast_casual,Fast Casual / QSR,130,47.6,761,31,133.3
101,fast_casual,Fast Casual / QSR,130,47.6,762,32,135.7
101,fast_casual,Fast Casual / QSR,130,47.6,763,33,135.7
101,fast_casual,Fast Casual / QSR,130,47.6,764,34,135.7
101,fast_casual,Fast Casual / QSR,130,47.6,765,35,131.0
101,fast_casual,Fast Casual / QSR,130,47.6,766,36,131.0
101,fast_casual,Fast Casual / QSR,130,47.6,767,37,131.0
101,fast_casual,Fast Casual / QSR,130,47.6,768,38,131.0
101,fast_casual,Fast Casual / QSR,130,47.6,769,39,131.0
101,fast_casual,Fast Casual / QSR,130,47.6,770,40,128.6
101,fast_casual,Fast Casual / QSR,130,47.6,771,41,128.6
101,fast_casual,Fast Casual / QSR,130,47.6,772,42,128.6
101,fast_casual,Fast Casual / QSR,130,47.6,773,43,128.6
101,fast_casual,Fast Casual / QSR,130,47.6,774,44,128.6
101,fast_casual,Fast Casual / QSR,130,47.6,775,45,128.6
101,fast_casual,Fast Casual / QSR,130,47.6,776,46,128.6
101,fast_casual,Fast Casual / QSR,130,47.6,777,47,128.6
101,fast_casual,Fast Casual / QSR,130,47.6,778,48,126.2
101,fast_casual,Fast Casual / QSR,130,47.6,779,49,126.2
101,fast_casual,Fast Casual / QSR,130,47.6,780,50,126.2
101,fast_casual,Fast Casual / QSR,130,47.6,781,51,126.2
101,fast_casual,Fast Casual / QSR,130,47.6,782,52,126.2
101,fast_casual,Fast Casual / QSR,130,47.6,783,53,126.2
101,fast_casual,Fast Casual / QSR,130,47.6,784,54,126.2
101,fast_casual,Fast Casual / QSR,130,47.6,785,55,123.8
101,fast_casual,Fast Casual / QSR,130,47.6,786,56,123.8
101,fast_casual,Fast Casual / QSR,130,47.6,787,57,123.8
101,fast_casual,Fast Casual / QSR,130,47.6,788,58,123.8
101,fast_casual,Fast Casual / QSR,130,47.6,789,59,121.4
101,fast_casual,Fast Casual / QSR,130,47.6,790,60,121.4
101,fast_casual,Fast Casual / QSR,130,47.6,791,61,121.4
101,fast_casual,Fast Casual / QSR,130,47.6,792,62,121.4
101,fast_casual,Fast Casual / QSR,130,47.6,793,63,121.4
101,fast_casual,Fast Casual / QSR,130,47.6,794,64,121.4
101,fast_casual,Fast Casual / QSR,130,47.6,795,65,121.4
101,fast_casual,Fast Casual / QSR,130,47.6,796,66,121.4
101,fast_casual,Fast Casual / QSR,130,47.6,797,67,121.4
101,fast_casual,Fast Casual / QSR,130,47.6,798,68,119.0
101,fast_casual,Fast Casual / QSR,130,47.6,799,69,119.0
101,fast_casual,Fast Casual / QSR,130,47.6,800,70,119.0
101,fast_casual,Fast Casual / QSR,130,47.6,801,71,119.0
101,fast_casual,Fast Casual / QSR,130,47.6,802,72,116.7
101,fast_casual,Fast Casual / QSR,130,47.6,803,73,116.7
101,fast_casual,Fast Casual / QSR,130,47.6,804,74,116.7
101,fast_casual,Fast Casual / QSR,130,47.6,805,75,116.7
101,fast_casual,Fast Casual / QSR,130,47.6,806,76,116.7
101,fast_casual,Fast Casual / QSR,130,47.6,807,77,116.7
101,fast_casual,Fast Casual / QSR,130,47.6,808,78,116.7
101,fast_casual,Fast Casual / QSR,130,47.6,809,79,116.7
101,fast_casual,Fast Casual / QSR,130,47.6,810,80,116.7
101,fast_casual,Fast Casual / QSR,130,47.6,811,81,114.3
101,fast_casual,Fast Casual / QSR,130,47.6,812,82,114.3
101,fast_casual,Fast Casual / QSR,130,47.6,813,83,114.3
101,fast_casual,Fast Casual / QSR,130,47.6,814,84,114.3
101,fast_casual,Fast Casual / QSR,130,47.6,815,85,116.7
101,fast_casual,Fast Casual / QSR,130,47.6,816,86,116.7
101,fast_casual,Fast Casual / QSR,130,47.6,817,87,116.7
101,fast_casual,Fast Casual / QSR,130,47.6,818,88,116.7
101,fast_casual,Fast Casual / QSR,130,47.6,819,89,116.7
101,fast_casual,Fast Casual / QSR,130,47.6,820,90,116.7
101,fast_casual,Fast Casual / QSR,130,47.6,821,91,116.7
101,fast_casual,Fast Casual / QSR,130,47.6,822,92,119.0
101,fast_casual,Fast Casual / QSR,130,47.6,823,93,119.0
101,fast_casual,Fast Casual / QSR,130,47.6,824,94,119.0
101,fast_casual,Fast Casual / QSR,130,47.6,825,95,119.0
101,fast_casual,Fast Casual / QSR,130,47.6,826,96,119.0
101,fast_casual,Fast Casual / QSR,130,47.6,827,97,119.0
101,fast_casual,Fast Casual / QSR,130,47.6,828,98,119.0
101,fast_casual,Fast Casual / QSR,130,47.6,829,99,119.0
101,fast_casual,Fast Casual / QSR,130,47.6,830,100,119.0
101,fast_casual,Fast Casual / QSR,130,47.6,831,101,119.0
101,fast_casual,Fast Casual / QSR,130,47.6,832,102,119.0
101,fast_casual,Fast Casual / QSR,130,47.6,833,103,119.0
101,fast_casual,Fast Casual / QSR,130,47.6,834,104,119.0
101,fast_casual,Fast Casual / QSR,130,47.6,835,105,119.0
101,fast_casual,Fast Casual / QSR,130,47.6,836,106,119.0
101,fast_casual,Fast Casual / QSR,130,47.6,837,107,119.0
101,fast_casual,Fast Casual / QSR,130,47.6,838,108,119.0
101,fast_casual,Fast Casual / QSR,130,47.6,839,109,119.0
101,fast_casual,Fast Casual / QSR,130,47.6,840,110,119.0
101,fast_casual,Fast Casual / QSR,130,47.6,841,111,119.0
101,fast_casual,Fast Casual / QSR,130,47.6,842,112,119.0
101,fast_casual,Fast Casual / QSR,130,47.6,843,113,119.0
101,fast_casual,Fast Casual / QSR,130,47.6,844,114,119.0
101,fast_casual,Fast Casual / QSR,130,47.6,845,115,119.0
101,fast_casual,Fast Casual / QSR,130,47.6,846,116,119.0
101,fast_casual,Fast Casual / QSR,130,47.6,847,117,119.0
101,fast_casual,Fast Casual / QSR,130,47.6,848,118,119.0
101,fast_casual,Fast Casual / QSR,130,47.6,849,119,119.0
101,fast_casual,Fast Casual / QSR,130,47.6,850,120,119.0
101,fast_casual,Fast Casual / QSR,130,47.6,851,121,119.0
101,fast_casual,Fast Casual / QSR,130,47.6,852,122,119.0
101,fast_casual,Fast Casual / QSR,130,47.6,853,123,116.7
101,fast_casual,Fast Casual / QSR,130,47.6,854,124,116.7
101,fast_casual,Fast Casual / QSR,130,47.6,855,125,116.7
101,fast_casual,Fast Casual / QSR,130,47.6,856,126,116.7
101,fast_casual,Fast Casual / QSR,130,47.6,857,127,116.7
101,fast_casual,Fast Casual / QSR,130,47.6,858,128,116.7
101,fast_casual,Fast Casual / QSR,130,47.6,859,129,116.7
101,fast_casual,Fast Casual / QSR,130,47.6,860,130,116.7
101,fast_casual,Fast Casual / QSR,130,47.6,861,131,116.7
101,fast_casual,Fast Casual / QSR,130,47.6,862,132,116.7
101,fast_casual,Fast Casual / QSR,130,47.6,863,133,116.7
101,fast_casual,Fast Casual / QSR,130,47.6,864,134,116.7
101,fast_casual,Fast Casual / QSR,130,47.6,865,135,116.7
101,fast_casual,Fast Casual / QSR,130,47.6,866,136,116.7
101,fast_casual,Fast Casual / QSR,130,47.6,867,137,116.7
101,fast_casual,Fast Casual / QSR,130,47.6,868,138,116.7
101,fast_casual,Fast Casual / QSR,130,47.6,869,139,116.7
101,fast_casual,Fast Casual / QSR,130,47.6,870,140,114.3
101,fast_casual,Fast Casual / QSR,130,47.6,871,141,114.3
101,fast_casual,Fast Casual / QSR,130,47.6,872,142,114.3
101,fast_casual,Fast Casual / QSR,130,47.6,873,143,114.3
101,fast_casual,Fast Casual / QSR,130,47.6,874,144,114.3
101,fast_casual,Fast Casual / QSR,130,47.6,875,145,114.3
101,fast_casual,Fast Casual / QSR,130,47.6,876,146,114.3
101,fast_casual,Fast Casual / QSR,130,47.6,877,147,111.9
101,fast_casual,Fast Casual / QSR,130,47.6,878,148,111.9
101,fast_casual,Fast Casual / QSR,130,47.6,879,149,111.9
101,fast_casual,Fast Casual / QSR,130,47.6,880,150,111.9
101,fast_casual,Fast Casual / QSR,130,47.6,881,151,114.3
101,fast_casual,Fast Casual / QSR,130,47.6,882,152,114.3
101,fast_casual,Fast Casual / QSR,130,47.6,883,153,114.3
101,fast_casual,Fast Casual / QSR,130,47.6,884,154,114.3
101,fast_casual,Fast Casual / QSR,130,47.6,885,155,114.3
101,fast_casual,Fast Casual / QSR,130,47.6,886,156,114.3
101,fast_casual,Fast Casual / QSR,130,47.6,887,157,114.3
101,fast_casual,Fast Casual / QSR,130,47.6,888,158,114.3
101,fast_casual,Fast Casual / QSR,130,47.6,889,159,114.3
101,fast_casual,Fast Casual / QSR,130,47.6,890,160,114.3
101,fast_casual,Fast Casual / QSR,130,47.6,891,161,114.3
101,fast_casual,Fast Casual / QSR,130,47.6,892,162,114.3
101,fast_casual,Fast Casual / QSR,130,47.6,893,163,114.3
101,fast_casual,Fast Casual / QSR,130,47.6,894,164,114.3
101,fast_casual,Fast Casual / QSR,130,47.6,895,165,114.3
101,fast_casual,Fast Casual / QSR,130,47.6,896,166,114.3
101,fast_casual,Fast Casual / QSR,130,47.6,897,167,114.3
101,fast_casual,Fast Casual / QSR,130,47.6,898,168,114.3
101,fast_casual,Fast Casual / QSR,130,47.6,899,169,109.5
101,fast_casual,Fast Casual / QSR,130,47.6,900,170,109.5
101,fast_casual,Fast Casual / QSR,130,47.6,901,171,107.1
101,fast_casual,Fast Casual / QSR,130,47.6,902,172,109.5
101,fast_casual,Fast Casual / QSR,130,47.6,903,173,109.5
101,fast_casual,Fast Casual / QSR,130,47.6,904,174,109.5
101,fast_casual,Fast Casual / QSR,130,47.6,905,175,107.1
101,fast_casual,Fast Casual / QSR,130,47.6,906,176,107.1
101,fast_casual,Fast Casual / QSR,130,47.6,907,177,107.1
101,fast_casual,Fast Casual / QSR,130,47.6,908,178,107.1
101,fast_casual,Fast Casual / QSR,130,47.6,909,179,109.5
101,fast_casual,Fast Casual / QSR,130,47.6,910,180,111.9
101,fast_casual,Fast Casual / QSR,130,47.6,911,181,111.9
101,fast_casual,Fast Casual / QSR,130,47.6,912,182,111.9
101,fast_casual,Fast Casual / QSR,130,47.6,913,183,111.9
101,fast_casual,Fast Casual / QSR,130,47.6,914,184,111.9
101,fast_casual,Fast Casual / QSR,130,47.6,915,185,111.9
101,fast_casual,Fast Casual / QSR,130,47.6,916,186,111.9
101,fast_casual,Fast Casual / QSR,130,47.6,917,187,111.9
101,fast_casual,Fast Casual / QSR,130,47.6,918,188,111.9
101,fast_casual,Fast Casual / QSR,130,47.6,919,189,111.9
101,fast_casual,Fast Casual / QSR,130,47.6,920,190,111.9
101,fast_casual,Fast Casual / QSR,130,47.6,921,191,111.9
101,fast_casual,Fast Casual / QSR,130,47.6,922,192,111.9
101,fast_casual,Fast Casual / QSR,130,47.6,923,193,111.9
101,fast_casual,Fast Casual / QSR,130,47.6,924,194,109.5
101,fast_casual,Fast Casual / QSR,130,47.6,925,195,109.5
101,fast_casual,Fast Casual / QSR,130,47.6,926,196,109.5
101,fast_casual,Fast Casual / QSR,130,47.6,927,197,109.5
101,fast_casual,Fast Casual / QSR,130,47.6,928,198,109.5
101,fast_casual,Fast Casual / QSR,130,47.6,929,199,109.5
101,fast_casual,Fast Casual / QSR,130,47.6,930,200,109.5
101,fast_casual,Fast Casual / QSR,130,47.6,931,201,109.5
101,fast_casual,Fast Casual / QSR,130,47.6,932,202,109.5
101,fast_casual,Fast Casual / QSR,130,47.6,933,203,109.5
101,fast_casual,Fast Casual / QSR,130,47.6,934,204,109.5
101,fast_casual,Fast Casual / QSR,130,47.6,935,205,109.5
101,fast_casual,Fast Casual / QSR,130,47.6,936,206,109.5
101,fast_casual,Fast Casual / QSR,130,47.6,937,207,109.5
101,fast_casual,Fast Casual / QSR,130,47.6,938,208,109.5
101,fast_casual,Fast Casual / QSR,130,47.6,939,209,109.5
101,fast_casual,Fast Casual / QSR,130,47.6,940,210,109.5
101,fast_casual,Fast Casual / QSR,130,47.6,941,211,109.5
101,fast_casual,Fast Casual / QSR,130,47.6,942,212,109.5
101,fast_casual,Fast Casual / QSR,130,47.6,943,213,107.1
101,fast_casual,Fast Casual / QSR,130,47.6,944,214,107.1
101,fast_casual,Fast Casual / QSR,130,47.6,945,215,107.1
101,fast_casual,Fast Casual / QSR,130,47.6,946,216,104.8
101,fast_casual,Fast Casual / QSR,130,47.6,947,217,104.8
101,fast_casual,Fast Casual / QSR,130,47.6,948,218,104.8
101,fast_casual,Fast Casual / QSR,130,47.6,949,219,104.8
101,fast_casual,Fast Casual / QSR,130,47.6,950,220,102.4
101,fast_casual,Fast Casual / QSR,130,47.6,951,221,102.4
101,fast_casual,Fast Casual / QSR,130,47.6,952,222,102.4
101,fast_casual,Fast Casual / QSR,130,47.6,953,223,102.4
101,fast_casual,Fast Casual / QSR,130,47.6,954,224,102.4
101,fast_casual,Fast Casual / QSR,130,47.6,955,225,102.4
101,fast_casual,Fast Casual / QSR,130,47.6,956,226,102.4
101,fast_casual,Fast Casual / QSR,130,47.6,957,227,102.4
101,fast_casual,Fast Casual / QSR,130,47.6,958,228,102.4
101,fast_casual,Fast Casual / QSR,130,47.6,959,229,102.4
101,fast_casual,Fast Casual / QSR,130,47.6,960,230,102.4
101,fast_casual,Fast Casual / QSR,130,47.6,961,231,102.4
101,fast_casual,Fast Casual / QSR,130,47.6,962,232,102.4
